,crew,id
38632,['Gorčin Stojanović'],284154
38633,['Yann Arthus-Bertrand'],112931
38634,['Henri-Georges Clouzot'],61711
38635,['Mario Mattoli'],58007
38636,[],61532
38637,['Leslie Greif'],216138
38638,['Dav Kaufman'],16280
38639,['Audrey Brohy'],56294
38640,['Thomas Jahn'],15068
38641,['Roxanne Meadows'],354776
38642,['Curtis Crawford'],280874
38643,['Richard Pepin'],78375
38644,['Tom McLoughlin'],63483
38645,['Nathanael Coffman'],250275
38646,['Robert Malenfant'],242906
38647,['Doug Campbell'],264555
38648,['George Erschbamer'],84741
38649,['Oren Kaplan'],224919
38650,[],58813
38651,['Rene Perez'],299730
38652,['Apoorva Lakhia'],218898
38653,['Sajid Nadiadwala'],280690
38654,['Sanjay Gupta'],188640
38655,['Kunal Kohli'],120942
38656,['Abbas Alibhai Burmawalla'],22315
38657,['Maite Ruiz de Austri'],158009
38658,['Karl Zwicky'],89868
38659,['Brad Osborne'],252990
38660,['Jon Long'],353125
38661,['Lourens Blok'],297239
38662,['Jesse Baget'],319396
38663,['Tom Stout'],87018
38664,['Stephen Furst'],53850
38665,['Ben Verbong'],75897
38666,['Benny Chan'],13099
38667,['Diederick Koopal'],138686
38668,['Mikael Salomon'],297961
38669,[],81765
38670,['Jason Russell'],94587
38671,['Steve Kroschel'],80582
38672,['Ana Sofia Joanes'],52406
38673,['Taggart Siegel'],88865
38674,['Urs Schnell'],86063
38675,['Abdallah Omeish'],18152
38676,['Steve Kroschel'],49264
38677,['Steve Kroschel'],78573
38678,['Aaron Butler'],121170
38679,['C.J. Hunt'],117102
38680,['Valentin Thurn'],74113
38681,['Valentin Thurn'],338381
38682,['Alex Kalimát'],267292
38683,['Shannon Harvey'],290773
38684,['Elizabeth Canner'],53104
38685,['Robert H. Lieberman'],117407
38686,['Relic'],119430
38687,['Hong Seok-Jae'],297400
38688,['Evan Oppenheimer'],310952
38689,[],296370
38690,['Paul Bogart'],126760
38691,['Park Chan-wook'],290098
38692,['Miklós Jancsó'],260826
38693,['Miklós Jancsó'],48268
38694,['Miklós Jancsó'],157964
38695,['Miklós Jancsó'],197849
38696,['Jean-Marie Straub'],208198
38697,['Zhang Yang'],358908
38698,['Jay Levey'],289519
38699,['Scott Gabriel'],243306
38700,['James Bobin'],241259
38701,['Kevin Conner'],109752
38702,['Don McBrearty'],377432
38703,['Kristoffer Tabori'],369052
38704,['Graeme Campbell'],289523
38705,['Michael Scott'],317114
38706,['Robert Iscove'],315134
38707,['Peter DeLuise'],317121
38708,['Steven Spielberg'],267935
38709,['Frederick Wiseman'],110777
38710,['Jeff Woolnough'],176715
38711,['Nicolette Krebitz'],371464
38712,['John Dower'],359871
38713,['Tom Barrow'],334534
38714,[],334057
38715,['Jamie Pickup'],108879
38716,['Jamie Pickup'],238997
38717,['Andy Wells'],86522
38718,['Jason Massot'],241618
38719,['Danny Horan'],68213
38720,[],68208
38721,['Emma Cooper'],241619
38722,['Paddy Wivell'],143431
38723,['Stuart Cabb'],112722
38724,[],182979
38725,['Stuart Cabb'],210250
38726,['Conrad Vernon'],223702
38727,['Prabhu Deva'],283827
38728,['Christian Vuissa'],141418
38729,['Gary Harvey'],385390
38730,['Monika Mitchell'],387398
38731,['Mike Rohl'],381615
38732,['Gary Harvey'],377428
38733,['James Head'],374614
38734,['David Winning'],374609
38735,['Bradley Walsh'],374739
38736,['Terry Ingram'],374607
38737,['Jerry Ciccoritti'],374606
38738,['Sean McNamara'],374603
38739,['Neill Fearnley'],361745
38740,['Kristoffer Tabori'],352851
38741,['Anne Wheeler'],346489
38742,['Mark Griffiths'],311181
38743,['Jay Russell'],300187
38744,['Mark Jean'],299576
38745,['John Bradshaw'],299574
38746,['Ron Oliver'],289520
38747,['Gary Yates'],279371
38748,['Mark Jean'],279332
38749,['Ron Oliver'],239018
38750,['Kristoffer Tabori'],258691
38751,['Harvey Crossland'],249057
38752,['John Bradshaw'],238304
38753,['Jonathan Wright'],238749
38754,['Bert Kish'],235662
38755,['Kristoffer Tabori'],180794
38756,['Graeme Campbell'],226167
38757,['Bradford May'],149235
38758,['John Bradshaw'],149218
38759,['Gary Yates'],147132
38760,['Michael Scott'],145840
38761,['Kevin Conner'],211125
38762,['Lee Rose'],85887
38763,['Michael Grossman'],227552
38764,['Kevin Connor'],81416
38765,['Karen Thomas'],208035
38766,['Juan Taratuto'],389995
38767,['Steven Gomez'],384798
38768,['Sarah Harding'],78713
38769,['Nicolas Pesce'],371560
38770,['Antonio Pietrangeli'],164777
38771,['Matt Ross'],334533
38772,['Elio Petri'],129564
38773,['Dick Proenneke'],81976
38774,['Maren Ade'],374475
38775,['Pablo Larraín'],351454
38776,['Tony Williams'],84993
38777,['Nikos Koundouros'],257623
38778,['Regan Hall'],113294
38779,['Robert Wise'],46095
38780,['Robert Wise'],213570
38781,['Robert Wise'],43394
38782,['Robert Wise'],62006
38783,['Robert Wise'],68977
38784,['Robert Wise'],115386
38785,['Sophie Robinson'],381071
38786,['Katsuhide Motoki'],279049
38787,['Amy Berg'],294368
38788,['Dennis Wise'],250880
38789,['Paul Wittenberger'],346873
38790,['Sheree Folkson'],352733
38791,['Masahiro Shinoda'],86520
38792,['Paul Ziller'],122293
38793,['Mike Testin'],370234
38794,['Otar Iosseliani'],128412
38795,['Otar Iosseliani'],83235
38796,['Mohsen Makhmalbaf'],56952
38797,['Louis Malle'],112633
38798,['Jennifer Senko'],385581
38799,['Stefan Pleszczynski'],101916
38800,['Ben Bolt'],80520
38801,['Allan A. Goldstein'],55916
38802,[],126076
38803,['Brian Trenchard-Smith'],56491
38804,['Geoff Murphy'],60505
38805,['Rolfe Kanefsky'],302508
38806,['D.C. Hamilton'],385371
38807,['Na Hong-jin'],293670
38808,['Gail Harvey'],168079
38809,['Prakash Jha'],375199
38810,['Ryo Nishimura'],155217
38811,['Mikhail Grigoryev'],83501
38812,['Charlie Lyne'],364426
38813,['Peter Wang'],216472
38814,['Michael Switzer'],51091
38815,['Lorene Scafaria'],337154
38816,['Harry Hope'],113523
38817,['Anne Le Ny'],56424
38818,['Xue Xiaolu'],188183
38819,['Xue Xiaolu'],395181
38820,['Pedro Ultreras'],134362
38821,['Ryan Wise'],325758
38822,['Mark Bessenger'],319017
38823,['Jon M. Chu'],291805
38824,['Deborah S. Esquenazi'],390766
38825,['Tiffany Hsiung'],394812
38826,['Warren P. Sonoda'],370464
38827,['Jay Chapman'],354818
38828,['Lance Bangs'],369820
38829,['Alberto Negrin'],12443
38830,['Rupert Edwards'],23802
38831,['Mikael Salomon'],170740
38832,['Pearry Reginald Teo'],388440
38833,['Scott Hicks'],392440
38834,['Yang Qing'],388403
38835,['Kenji Misumi'],78492
38836,['Friðrik Þór Friðriksson'],48339
38837,['Peter Stuart'],42082
38838,[],249075
38839,['Paul Cowan'],38061
38840,['Sid Laverents'],147307
38841,['Ryan Trecartin'],235201
38842,['Shūji Terayama'],36090
38843,['Jim Woodring'],268380
38844,[],56190
38845,['Steven Fischler'],37228
38846,['David Zellner'],394244
38847,['Mads Matthiesen'],83284
38848,['Andrew Okpeaha MacLean'],69915
38849,['Michael Snow'],136762
38850,['Lewin Fitzhamon'],94643
38851,['Zune Kwok'],376916
38852,['Davis Doi'],339526
38853,['Adrian Picardi'],382088
38854,['Omer Fast'],362699
38855,"[""Nozim To'laho'jayev""]",118792
38856,['Jay Karas'],396292
38857,['Orson Welles'],299782
38858,['Simon Pummell'],24398
38859,[],46178
38860,['Viet Nguyen'],345069
38861,['Maclain Nelson'],339928
38862,['Cheng Wei-Hao'],375170
38863,['Felix Thompson'],330916
38864,['Danny Pang'],376549
38865,[],93338
38866,['Brian Clyde'],4290
38867,['Serge Bromberg'],87061
38868,['Joe Stauffer'],216203
38869,['Pedro Almodóvar'],332872
38870,['Woody Allen'],339397
38871,['Ken Loach'],374473
38872,['S.F. Brownrigg'],84233
38873,['Robert Dornhelm'],5654
38874,['Sören Hüper'],353866
38875,['Leonard Ho'],44645
38876,['Matias Mariani'],314570
38877,['Soumik Sen'],254420
38878,['Edward A. Burger'],50578
38879,['Christie Will'],147367
38880,['Baek Woon-Hak'],340746
38881,['Prashant Nair'],310567
38882,[],381505
38883,['William Spicer'],109581
38884,['Sun Hao'],375599
38885,['Nick Robertson'],344854
38886,['Michael Haertlein'],385379
38887,['Sanna Lenken'],311770
38888,['Hanna Sköld'],358907
38889,['Linda-Maria Birbeck'],323428
38890,['Beata Gårdeler'],324764
38891,['Andreas Öhman'],346469
38892,['Daniel di Grado'],347344
38893,['Amanda Adolfsson'],303636
38894,['Viktor Johansson'],321283
38895,['Alexandra-Therese Keining'],356218
38896,['Lisa Siwe'],347106
38897,['John Olsson'],335683
38898,['Walter Söderlund'],363607
38899,[],389115
38900,['Pernilla August'],377290
38901,['Måns Månsson'],381277
38902,['Baldvin Zophoníasson'],268618
38903,['Hilmar Oddsson'],341491
38904,['Kristín Jóhannesdóttir'],341490
38905,['Oddvar Einarson'],91041
38906,['Dag Johan Haugerud'],250974
38907,['Andrew Huculiak'],280583
38908,['Alessandro Baricco'],69471
38909,['Oded Davidoff'],39301
38910,['Arild Andresen'],107775
38911,['Torun Lian'],17575
38912,['Gabriel Axel'],198783
38913,['Bo Hermansson'],55154
38914,['Margreth Olin'],33340
38915,['Gunnar Vikene'],64116
38916,['Arild Fröhlich'],388468
38917,['Edith Carlmar'],87654
38918,['Henrik Martin Dahlsbakken'],336885
38919,['Boudewijn Koole'],373757
38920,['Peter Flinth'],285165
38921,['Jesper W. Nielsen'],348675
38922,['Erik Balling'],11392
38923,['Bent Christensen'],57911
38924,['Jonas Wolcher'],342695
38925,['Bille August'],16039
38926,['Bille August'],20661
38927,['Kasper Juhl'],335582
38928,['Erik Balling'],11390
38929,['Henning Kristiansen'],76312
38930,['Nils Malmros'],155714
38931,['Katrin Ottarsdóttir'],146184
38932,['Martin Jern'],80362
38933,['Ross Partridge'],324284
38934,['Sebastián Borensztein'],391617
38935,['Rintaro'],37433
38936,['Akio Jissoji'],47408
38937,['D. Jud Jones'],14233
38938,['Dante Lam'],48417
38939,['Devin Dehaven'],397914
38940,['Dan Kwan'],347031
38941,['Ben Verbong'],367416
38942,['Lee Il-hyeong'],378348
38943,['Bruce Hendricks'],40534
38944,['Andy Sidaris'],102961
38945,['Emily Ting'],339148
38946,['Anthony Asquith'],222220
38947,['Olivier Megaton'],57992
38948,['René Clair'],66897
38949,['Kevin Connor'],139251
38950,"[""Anthony D'Souza""]",391778
38951,['David Greene'],4546
38952,['Steven Brill'],389053
38953,['Johnnie To'],343140
38954,['Roberto Berliner'],363103
38955,['Mike Flanagan'],301804
38956,['Cristian Mungiu'],374458
38957,['Robert Scott'],26677
38958,['Jem Cohen'],322745
38959,['Mitra Farahani'],169448
38960,['Jim Wynorski'],335409
38961,['Jem Cohen'],260401
38962,['Jem Cohen'],260399
38963,['Philip J. Cook'],107104
38964,['Michelle Danner'],391375
38965,['David Hackl'],398289
38966,['Janet Grillo'],342464
38967,['Demofilo Fidani'],148434
38968,['Demofilo Fidani'],109456
38969,['Demofilo Fidani'],150226
38970,['Michele Lupo'],3698
38971,"[""Joe D'Amato""]",5434
38972,"[""Joe D'Amato""]",292610
38973,"[""Joe D'Amato""]",40162
38974,"[""Joe D'Amato""]",58419
38975,"[""Joe D'Amato""]",31264
38976,['Raffaele Donato'],171993
38977,['Shakun Batra'],374173
38978,['Daniela Goggi'],353989
38979,[],45783
38980,['David Farr'],356842
38981,['Anders Matthesen'],16884
38982,['Dirk De Villiers'],94067
38983,['Charles Philip Moore'],88518
38984,['Anthony Fankhauser'],57313
38985,['Keith Allen Burns'],79078
38986,['Glenn Miller'],385320
38987,['Wilson Coneybeare'],21293
38988,['James Balsamo'],279588
38989,['Hayao Miyazaki'],214676
38990,['David H. Brooks'],265982
38991,['Liz Garbus'],376523
38992,['Miguel Martí'],26521
38993,['Frank Tashlin'],41028
38994,['David Raynr'],135652
38995,['Lance Comfort'],93041
38996,['Jeff Burr'],180886
38997,['Charles Band'],72754
38998,['Joe Stephenson'],346384
38999,['Joseph Ariola'],18932
39000,['Gabriel Range'],45780
39001,['Philip Casson'],41149
39002,['Hugo Haas'],25787
39003,['Scott Hicks'],280178
39004,['Alf Sjöberg'],269306
39005,['Zbynek Brynych'],109380
39006,['José María Forqué'],103941
39007,['José Pedro Goulart'],361146
39008,['Charles Band'],29798
39009,['Mark Polonia'],298228
39010,['Dave Green'],308531
39011,['Craig Pryce'],32790
39012,['David DeCoteau'],30641
39013,['Greg McLean'],257345
39014,['Chris W. Mitchell'],256771
39015,['Spiro Razatos'],34598
39016,['Juzo Itami'],41962
39017,['Juzo Itami'],110283
39018,['Juzo Itami'],83183
39019,['Ray C. Smallwood'],139176
39020,['Rob Burnett'],318121
39021,['Woo Min-Ho'],293413
39022,['Martin Durkin'],397403
39023,['Roger Young'],24793
39024,['Alain Robak'],40258
39025,['Eckhart Schmidt'],105184
39026,['Yukihiko Tsutsumi'],60163
39027,['Jackie Chan'],40863
39028,['Nicolás López'],379220
39029,['Ignas Jonynas'],258771
39030,['Jon Spira'],322506
39031,['Suri Krishnamma'],221343
39032,['Aaron Douglas Johnston'],121245
39033,['John Baxter'],81120
39034,['Hans Christian Berger'],362247
39035,['Akiva Schaffer'],341012
39036,['Silvio Narizzano'],198652
39037,['George Mihalka'],37237
39038,['Jeffrey Schwarz'],324314
39039,['Cédric Anger'],298459
39040,['Koki Mitani'],114030
39041,['David Kerr'],398854
39042,['Donna Robinson'],356366
39043,['Tomasz Wasilewski'],377158
39044,['Pietro Marcello'],350904
39045,['Valérie Donzelli'],330294
39046,['Andrea Marini'],364831
39047,['Paul Goodwin'],291863
39048,['Lisandra Rivera'],398830
39049,['Edward Evers-Swindell'],309879
39050,['Holly L. De Ruyter'],400791
39051,['Justin Thomas Ostensen'],107315
39052,['Carlos Saura'],91950
39053,['Richard Curson Smith'],169782
39054,['Andrzej Żuławski'],98927
39055,['Inessa Kovalevskaya'],33108
39056,['Aaron Kaufman'],353433
39057,['Alastair Fothergill'],192040
39058,['Martha Holmes'],220903
39059,['Giles Badger'],384130
39060,['John Gordillo'],370260
39061,['Andrew L. Stone'],280004
39062,['Jay Roach'],347123
39063,['Jason Banker'],121572
39064,['Andrew L. Stone'],43608
39065,['Andrew L. Stone'],29477
39066,['Bo Burnham'],400608
39067,['James Crump'],356329
39068,['Giacomo Ciarrapico'],58522
39069,['James Wan'],259693
39070,['John G. Adolfi'],248741
39071,['Aleksey Uchitel'],55608
39072,['Steven Lovy'],30656
39073,['Eros Puglielli'],89587
39074,['Lew Landers'],312623
39075,['Matthew Ogens'],326255
39076,['Robert Erickson'],400948
39077,['Xu Haofeng'],377823
39078,['Josh Kriegman'],376261
39079,['Chang Cheh'],109088
39080,['Tong Kai'],66756
39081,['Christopher Roosevelt'],205891
39082,['Richard Eyre'],364902
39083,['Andrew L. Stone'],218351
39084,['Sidney Franklin'],241374
39085,"[""Roscoe 'Fatty' Arbuckle""]",134475
39086,['Chang Cheh'],65192
39087,['Alan Crosland'],122331
39088,['Jean-Loup Hubert'],375356
39089,['Michael Jai White'],391757
39090,['Mark Elijah Rosenberg'],328429
39091,['George Marshall'],30665
39092,['Jeff Zimbalist'],245913
39093,['Basil Dearden'],82819
39094,['Eric Lavaine'],75198
39095,['Onur Ünlü'],51334
39096,['Yasujirō Ozu'],94659
39097,['Yasujirō Ozu'],117472
39098,['Andrzej Munk'],117767
39099,['Joseph Sargent'],44688
39100,['Andrzej Munk'],132133
39101,['SABU'],105136
39102,['Yael Melamede'],329750
39103,['Francesco Cinquemani'],395883
39104,['P.J. Pettiette'],84228
39105,['Evgeny Afineevsky'],270650
39106,['Orelsan'],366564
39107,['James Solomon'],356332
39108,['Helmut Käutner'],157515
39109,['Norman J. Warren'],103578
39110,['Michele Lupo'],230471
39111,['Michele Lupo'],150912
39112,['Michele Lupo'],281238
39113,['Michele Lupo'],145244
39114,['Michele Lupo'],87335
39115,['Michele Lupo'],205557
39116,['Michele Lupo'],61581
39117,['Sean Nalaboff'],389427
39118,['Demofilo Fidani'],144341
39119,['Demofilo Fidani'],147575
39120,['Demofilo Fidani'],150224
39121,['Paul Feig'],43074
39122,['Wong Jing'],52947
39123,['Stephen Cone'],339739
39124,['Roland Joffé'],61294
39125,['Dennis Law'],30942
39126,['Bryce Olson'],32003
39127,['Roel Reiné'],353610
39128,['David Green'],350566
39129,['Joerg Steineck'],206657
39130,['Chiang Chin-Lin'],287703
39131,['Lee Do-Yoon'],284152
39132,['John Waters'],25625
39133,['Tod Williams'],168098
39134,['Allan Ungar'],356334
39135,['Jim Wynorski'],28529
39136,['Michel Khleifi'],300210
39137,[],112767
39138,['Michael Lindsay-Hogg'],131172
39139,['Mani Haghighi'],377150
39140,['M. David Melvin'],244839
39141,['Eddie Mullins'],216521
39142,['Vlatka Vorkapić'],170898
39143,['Junichi Sato'],25079
39144,['Linda Wendel'],80699
39145,['Bertrand Blier'],130638
39146,['Andy Palmer'],363889
39147,['Jeremy Benson'],355598
39148,['Hector Hernández Vicens'],323372
39149,['A. Todd Smith'],370687
39150,['Joshua Marston'],373476
39151,['Gotham Chopra'],300761
39152,"[""George More O'Ferrall""]",41312
39153,['Mikel Rueda'],258755
39154,['E.A. Dupont'],28775
39155,['Frank Gladstone'],217057
39156,['Eva Husson'],327040
39157,['Dan Curtis'],34202
39158,['Ignacio F. Iquino'],401895
39159,['Daniel Zirilli'],397003
39160,['Lauri Törhönen'],138705
39161,['Lauri Törhönen'],150208
39162,['Lauri Törhönen'],61123
39163,['Lauri Törhönen'],80256
39164,['Nikolaj Steen'],41454
39165,['Quincy Jones III'],381080
39166,['Yoo Ha'],297721
39167,['Daniel Alfredson'],359790
39168,['Eric Till'],51806
39169,['Simon Pummell'],343724
39170,['Adam Green'],392961
39171,['Peter Manus'],35429
39172,['Franklin Adreon'],73307
39173,['Paolo Virzì'],380225
39174,['Mauricio Chernovetzky'],229154
39175,['Maciej Pieprzyca'],226437
39176,['Ferzan Ozpetek'],258322
39177,['Steve Yu'],324181
39178,['Costa-Gavras'],63398
39179,['Costa-Gavras'],4948
39180,['Krsto Papić'],51444
39181,['Dennis Dimster'],31453
39182,['Edward L. Cahn'],52199
39183,['Damian Klaus'],30667
39184,['Masahiro Shinoda'],133563
39185,['Joaquim Pinto'],213373
39186,['Nicolas Klotz'],169357
39187,['Satyajit Ray'],206789
39188,['Fire Lee Ka-Wing'],345735
39189,['Joshua Caldwell'],397517
39190,['Rodrigo Sorogoyen'],185738
39191,['Arvin Chen'],168814
39192,['Hobart Henley'],266279
39193,['Michael Selditch'],40946
39194,['Pierre-François Martin-Laval'],55424
39195,['Yilmaz Arslan'],175331
39196,['Rawson Marshall Thurber'],302699
39197,['Prakash Jha'],72152
39198,['Satyajit Ray'],94798
39199,['Prakash Jha'],139582
39200,['Shashant Shah'],14751
39201,['Habib Faisal'],53284
39202,['Rohan Sippy'],63006
39203,['Snježana Tribuson'],379275
39204,['Britta Sjogren'],305309
39205,['Ezra Edelman'],377462
39206,['Melanie Aitkenhead'],399747
39207,['Edward L. Cahn'],89662
39208,['Griff Furst'],216546
39209,['Todor Chapkanov'],86971
39210,['Abhishek Chaubey'],398535
39211,['Robert Cooley'],202244
39212,['Harry L. Fraser'],68078
39213,['Edward F. Cline'],266541
39214,['Eric Dionysius'],50125
39215,['Bruce Beresford'],400174
39216,['Andrew Horn'],324421
39217,['Kenneth Bi'],34216
39218,['George Fitzmaurice'],39048
39219,['Eric Tsang'],57880
39220,['Robert Florey'],115893
39221,['Wilson Chin'],101024
39222,['Ben Sharpsteen'],66834
39223,['Wilfred Jackson'],67572
39224,['Joe Begos'],210910
39225,['Tony Leung Siu-Hung'],30948
39226,['Bill Corcoran'],24921
39227,['Lloyd Bacon'],94811
39228,['Josh Fox'],376263
39229,['Tibor Takács'],35891
39230,['José Ramón Novoa'],95700
39231,['Jason Benjamin'],376237
39232,['Tim Whelan'],175171
39233,['John G. Adolfi'],178927
39234,['Fenton Bailey'],103668
39235,['Kirk Browning'],285953
39236,['Michael Tuchner'],84831
39237,['Maya Newell'],334670
39238,['Kei Morikawa'],335430
39239,['Apichatpong Weerasethakul'],57458
39240,['Michael Grandage'],267192
39241,['Bille Woodruff'],110490
39242,['Marco Antonio Cury'],278935
39243,['Bruno Barreto'],183855
39244,['Roberto Girault'],48502
39245,['Francisco Ramalho Jr.'],199883
39246,['Nelson Pereira dos Santos'],146905
39247,['Rosane Svartman'],50489
39248,['Marina Zenovich'],377210
39249,['Jean-Jacques Beineix'],70461
39250,['Raam Reddy'],355786
39251,['Jack Lee'],68309
39252,['Genji Nakamura'],267977
39253,[],401442
39254,['Pat Williams'],400605
39255,['Archibald Flancranstin'],46548
39256,['Kathryn Bigelow'],70859
39257,['Ben Bolt'],76474
39258,['Ribhu Dasgupta'],377213
