crew,title,release_date,return,budget,revenue
['dustin harrison-atlas'],New Chefs on the Block,2016-03-05,0.0,0.0,0.0
['stephen apkon'],Disturbing the Peace,2016-03-10,0.0,0.0,0.0
['merata mita'],Mauri,1988-01-01,0.0,0.0,0.0
['dasaradh'],Mr Perfect,2011-04-21,0.0,0.0,0.0
['sandeep sawant'],Shwaas,2004-12-10,0.0,0.0,0.0
['steve james'],Abacus: Small Enough to Jail,2017-05-19,0.0,0.0,0.0
['massimo troisi'],Scusate il ritardo,1983-03-10,0.0,0.0,0.0
['massimiliano bruno'],Viva l'Italia,2012-10-25,0.0,0.0,0.0
['sergey nikonenko'],Hell's Bells,1988-01-01,0.0,0.0,0.0
['tom waller'],Mindfulness and Murder,2011-09-04,0.0,0.0,0.0
['leif lindblom'],Solstorm,2007-11-02,0.0,0.0,0.0
['michael bay'],Transformers: The Last Knight,2017-06-21,2.32670055,260000000.0,604942143.0
['stéphane brizé'],A Woman's Life,2016-09-08,0.0,0.0,0.0
['franck gastambide'],Porn in the Hood,2012-07-11,inf,0.0,103504.0
['deborah anderson'],Aroused,2013-02-20,0.0,0.0,0.0
['anton megerdichev'],Dark World,2010-10-07,0.0,0.0,0.0
['sarik andreasyan'],What Men Do! 2,2015-01-01,0.0,2000000.0,0.0
['sarik andreasyan'],"Mommies, Happy New Year!",2012-12-27,5.833044,2000000.0,11666088.0
['timur bekmambetov'],Six Degrees of Celebration 1914,2014-12-25,0.0,0.0,0.0
['sarik andreasyan'],Pregnant,2011-07-21,4.0,2000000.0,8000000.0
['sarik andreasyan'],What Men Do!,2013-02-27,0.0,0.0,0.0
['karen oganesyan'],The Ghost,2008-11-13,0.0,3000000.0,0.0
['aleksandr kott'],Six Degrees of Celebration 3,2013-12-26,0.0,0.0,0.0
['aleksandr atanesyan'],Montana,2008-02-07,0.0,0.0,0.0
['sergey ginzburg'],Lovey-Dovey 3,2011-03-03,0.0,4000000.0,0.0
['natalya uglitskikh'],On the Hook!,2011-02-03,0.6523333333333333,3000000.0,1957000.0
['konstantin bronzit'],At the Ends of the Earth,1999-01-01,0.0,0.0,0.0
['alexij kharitidi'],Gagarin,1994-01-01,0.0,0.0,0.0
['anna matison'],Satisfaktsiya,2011-01-20,0.0,0.0,0.0
['miguel ángel lamata'],Unresolved Sexual Tension,2010-03-18,0.0,0.0,0.0
[],The End of a Vacation,1986-01-01,0.0,0.0,0.0
['louis myles'],An Alternative Reality: The Football Manager Documentary,2014-10-07,0.0,0.0,0.0
['allan mauduit'],Ugly Melanie,2008-11-12,0.0,0.0,0.0
['mark kidel'],Becoming Cary Grant,2016-12-20,0.0,0.0,0.0
['mary bronstein'],Yeast,2008-03-01,0.0,0.0,0.0
['dan hartley'],Lad: A Yorkshire Story,2013-04-25,0.0,0.0,0.0
['daniel gordon'],George Best: All By Himself,2016-10-14,0.0,0.0,0.0
['jonathan teplitzky'],Churchill,2017-05-25,0.0,10000000.0,0.0
['henrik martin dahlsbakken'],Cave,2016-09-02,0.0,0.0,0.0
['wilson yip'],Bullets Over Summer,1999-08-05,0.0,0.0,0.0
['rob heydon'],Ecstasy,2011-09-10,0.0,0.0,0.0
['kıvanç baruönü'],Husband Factor,2015-03-20,0.0,0.0,0.0
['dan sickles'],Dina,2017-10-20,0.0,0.0,0.0
['kabir khan'],Tubelight,2017-06-23,0.0,0.0,0.0
['ronnie thompson'],The Hatton Garden Job,2017-04-14,0.0,0.0,0.0
['joel hopkins'],Hampstead,2017-06-23,0.0,0.0,0.0
['jean-françois pouliot'],Votez Bougon,2016-12-16,0.0,0.0,0.0
['karll panaka'],Very Russian Detective,2008-11-20,0.0,0.0,0.0
['pasquale festa campanile'],Rugantino,1973-01-01,0.0,0.0,0.0
['tom gliserman'],The Thing on the Doorstep,2014-01-01,0.0,0.0,0.0
['jaron henrie-mccrea'],Curtain,2015-11-19,0.0,0.0,0.0
['minhal baig'],1 Night,2017-02-10,0.0,0.0,0.0
['michael john warren'],"Oh, Hello: On Broadway",2017-06-13,0.0,0.0,0.0
['douglas barr'],Site Unseen: An Emma Fielding Mystery,2017-06-04,0.0,0.0,0.0
['richard loncraine'],The Gathering Storm,2002-04-22,0.0,0.0,0.0
['fausto brizzi'],Notte prima degli esami - Oggi,2007-02-14,0.0,0.0,0.0
['paul leder'],My Friends Need Killing,1976-12-10,0.0,0.0,0.0
['frédéric mermoud'],Moka,2016-08-17,inf,0.0,126463.0
['frank lin'],Home,2016-03-01,0.0,0.0,0.0
['gye-byeok lee'],Luck-Key,2016-10-13,0.0,0.0,0.0
['phil guidry'],Savageland,2017-02-24,0.0,0.0,0.0
['léa mysius'],Ava,2017-06-21,0.0,0.0,0.0
['don hertzfeldt'],I Am So Proud of You,2008-01-01,0.0,0.0,0.0
['roy knyrim'],Night Skies,2007-01-23,0.0,0.0,0.0
['serge korber'],The One Man Band,1970-09-18,0.0,0.0,0.0
['brent bonacorso'],You Get Me,2017-06-19,0.0,0.0,0.0
['john shea'],Grey Lady,2017-04-28,0.0,0.0,0.0
['paul goldman'],Australian Rules,2002-03-05,0.0,0.0,0.0
['marc gracie'],You and Your Stupid Mate,2005-05-24,0.0,0.0,0.0
['nigel bach'],Bad Ben,2016-10-05,0.0,300.0,0.0
['azuma morisaki'],Pecoross' Mother and Her Days,2013-11-16,0.0,0.0,0.0
['frank tuttle'],Island of Lost Women,1959-05-01,0.0,0.0,0.0
['youri tchao-débats'],La révolution n'est pas un dîner de gala,2015-12-01,0.0,0.0,0.0
['joshua safdie'],Good Time,2017-08-11,inf,0.0,10893246.0
['luigi comencini'],Don Camillo in Moscow,1965-09-17,0.0,0.0,0.0
['kevin jerome everson'],Spicebush,2005-01-01,0.0,0.0,0.0
['jason flemyng'],Eat Locals,2017-04-06,0.0,2073816.0,0.0
['javier muñoz'],Sicarivs: The Night and the Silence,2015-05-15,0.0,0.0,0.0
['marc waltman'],Tuintje in mijn hart,2017-03-02,0.0,0.0,0.0
['dziga vertov'],Kino-pravda no. 21 - Lenin Kino-Pravda. A Film Poem about Lenin,1925-01-22,0.0,0.0,0.0
['víctor garcía león'],Selfie,2017-06-23,0.0,0.0,0.0
['dziga vertov'],Three Songs About Lenin,1934-11-06,0.0,0.0,0.0
['dziga vertov'],"Stride, Soviet!",1926-07-25,0.0,0.0,0.0
['dziga vertov'],Soviet Toys,1924-03-11,0.0,0.0,0.0
['ben sombogaart'],Crusade in Jeans,2006-11-15,0.0,0.0,0.0
['han han'],Duckweed,2017-01-28,0.0,0.0,0.0
['k. v. anand'],Kavan,2017-03-31,0.0,0.0,0.0
['paul vecchiali'],Once More,1988-05-27,0.0,0.0,0.0
['michael seater'],Sadie's Last Days on Earth,2016-12-09,0.0,0.0,0.0
['jirô shôno'],The Letters,2006-11-03,0.0,0.0,0.0
['sebastian junger'],Hell on Earth: The Fall of Syria and the Rise of ISIS,2017-06-11,0.0,0.0,0.0
['eddy terstall'],Meet Me in Venice,2015-07-02,0.0,0.0,0.0
['sias odendal'],Nukie,1988-10-19,0.0,0.0,0.0
['fritz kiersch'],Gor,1987-05-08,0.0,0.0,0.0
['andrew j. cohen'],The House,2017-06-29,0.0,40000000.0,0.0
['paul vecchiali'],Femmes femmes,1974-11-27,0.0,0.0,0.0
['laurent bouzereau'],Five Came Back,2017-03-31,0.0,0.0,0.0
['bailey kobe'],The Babymoon,2017-02-14,0.0,0.0,0.0
['greg barker'],Legion of Brothers,2017-01-21,0.0,0.0,0.0
['kazuchika kise'],Ghost in the Shell Arise - Border 5: Pyrophoric Cult,2015-08-26,0.0,0.0,0.0
['carla simón'],Summer 1993,2017-06-30,0.0,0.0,0.0
['alex van warmerdam'],Grimm,2003-01-01,0.0,0.0,0.0
['sergey solovyov'],The Postmaster,1972-08-25,0.0,0.0,0.0
['yevgeni karelov'],Two Comrades Were Serving,1968-01-01,0.0,0.0,0.0
['bert i. gordon'],Necromancy,1972-09-22,0.0,0.0,0.0
['volker schlöndorff'],Return to Montauk,2017-05-11,0.0,0.0,0.0
['zam salim'],Up There,2012-11-16,0.0,0.0,0.0
['robert young'],Jane Eyre,1997-03-09,0.0,0.0,0.0
['matt eskandari'],12 Feet Deep,2016-01-01,0.0,0.0,0.0
['andrew hutton'],Van Gogh: Painted with Words,2010-04-05,0.0,0.0,0.0
['anna muylaert'],Don't Call Me Son,2016-07-20,0.0,0.0,0.0
['james cruze'],The Wrong Road,1937-10-11,0.0,0.0,0.0
['victor fleming'],The Virginian,1929-11-09,0.0,0.0,0.0
['amleto palermi'],San Giovanni decollato,1940-12-12,0.0,0.0,0.0
['mario mattoli'],I due orfanelli,1947-01-01,0.0,0.0,0.0
['penelope spheeris'],The Crooked E: The Unshredded Truth About Enron,2003-01-05,0.0,0.0,0.0
['marco tullio giordana'],One Hundred Steps,2000-08-31,inf,0.0,1805884.0
['maggie peren'],Color of the Ocean,2012-03-22,0.0,0.0,0.0
['massimo venier'],Three Men and a Leg,1997-12-27,0.0,0.0,0.0
['paolo costella'],Tutti gli uomini del deficiente,1999-12-17,0.0,0.0,0.0
['massimo venier'],"La leggenda di Al, John e Jack",2002-01-01,0.0,0.0,0.0
['billy wilder'],Death Mills (Die Todesmühlen),1945-07-10,0.0,0.0,0.0
['philippe falardeau'],Chuck,2017-05-05,0.0,0.0,0.0
['matthew ornstein'],"Accidental Courtesy: Daryl Davis, Race & America",2016-03-13,0.0,0.0,0.0
['charles barton'],Murder with Pictures,1936-09-24,0.0,0.0,0.0
['paul currie'],2:22,2017-06-29,inf,0.0,422.0
['sergio corbucci'],"Totò, Peppino and... the Sweet Life",1961-03-23,0.0,0.0,0.0
['mario mattoli'],Neapolitan Turk,1953-09-16,0.0,0.0,0.0
['mario mattoli'],Totò Sceicco,1950-11-30,0.0,0.0,0.0
['christian duguay'],A Bag of Marbles,2017-01-18,0.0,0.0,0.0
['steven rosenbaum'],7 Days in September,2002-09-06,0.0,0.0,0.0
['michael w. watkins'],5ive Days to Midnight,2004-01-01,0.0,0.0,0.0
['justin hunt'],Addicted to Porn: Chasing the Cardboard Butterfly,2017-02-03,0.0,0.0,0.0
['nikos koundouros'],"Byron, Ballad for a Daemon",1998-11-15,0.0,0.0,0.0
['william k.l. dickson '],"Luis Martinetti, Contortionist",1894-01-01,0.0,0.0,0.0
['marco bellocchio'],Sweet Dreams,2016-11-10,0.0,0.0,0.0
['brad epstein'],Ripped,2017-06-23,0.0,0.0,0.0
['t.j. särkkä'],The Milkmaid,1953-12-22,0.0,0.0,0.0
['neill blomkamp'],Firebase,2017-06-28,0.0,0.0,0.0
['joona tena'],FC Venus,2005-12-30,1.097910295825554,2196531.0,2411594.0
[],Puolin ja toisin,2013-11-17,0.0,0.0,0.0
['tara miele'],Starving in Suburbia,2014-04-26,0.0,0.0,0.0
['joseph sargent'],Warm Springs,2005-04-30,0.0,0.0,0.0
['dan reed'],The Paedophile Hunter,2014-10-01,0.0,0.0,0.0
['andrew kötting'],Edith Walks,2017-06-23,0.0,0.0,0.0
['wu nien-jen'],A Borrowed Life,1994-01-01,0.0,0.0,0.0
['tomas portella'],Operações Especiais,2015-10-07,0.0,6000000.0,0.0
['héctor olivera'],The Mural of Siqueiros,2011-08-19,0.0,0.0,0.0
['curt geda'],Batman Beyond: The Movie,1999-01-10,0.0,0.0,0.0
['mani haghighi'],50 Kilos of Sour Cherry,2016-03-22,0.0,0.0,0.0
['kevin bacon'],Loverboy,2005-01-24,0.0,0.0,0.0
['maría lidón'],The Life,2004-04-16,0.0,0.0,0.0
['gary walkow'],Beat,2000-01-29,0.0,0.0,0.0
['jesse warn'],Nemesis Game,2003-01-01,0.0,0.0,0.0
['marie noëlle'],Marie Curie,2016-12-01,0.0,0.0,0.0
['chung yoon-chul'],Marathon,2005-01-27,0.0,0.0,0.0
['florián rey'],La nao Capitana,1947-09-29,0.0,0.0,0.0
['gregory levinson'],Bittersweet,2008-07-23,0.0,50000.0,0.0
['rafael palacio illingworth'],Between Us,2016-04-18,0.0,0.0,0.0
['bryan wizemann'],Think Of Me,2011-10-15,0.0,0.0,0.0
['gia milani'],All the Wrong Reasons,2013-11-01,0.0,1105736.0,0.0
['nicole gomez fisher'],Sleeping with the Fishes,2013-08-10,0.0,0.0,0.0
['analeine cal y mayor'],Treading Water,2013-09-13,0.0,4700000.0,0.0
['roger young'],Jesus,1999-12-25,0.0,20000000.0,0.0
['armand lohikoski'],The Cross and The Flame,1957-03-01,0.0,0.0,0.0
['sean faughnan'],Act of God,2009-01-01,0.0,0.0,0.0
['ben bolt'],Losing It,2006-09-13,0.0,0.0,0.0
['sun yu'],Wild Rose,1932-04-11,0.0,0.0,0.0
['jeff mcqueen'],The Making of 'The Terminator': A Retrospective,1992-01-01,0.0,0.0,0.0
['dave fleischer'],Popeye the Sailor Meets Sindbad the Sailor,1936-11-27,0.0,0.0,0.0
['matthew heineman'],City of Ghosts,2017-07-14,0.0,0.0,0.0
['jeff orlowski'],Chasing Coral,2017-03-16,0.0,0.0,0.0
['barbara kopple'],This Is Everything: Gigi Gorgeous,2017-01-24,0.0,0.0,0.0
['cody blue snider'],Fool's Day,2013-04-18,0.0,0.0,0.0
['alexandre o. philippe'],78/52,2017-11-03,0.0,0.0,0.0
['marina zenovich'],Water & Power: A California Heist,2017-01-23,0.0,0.0,0.0
['kip andersen'],What the Health,2017-03-16,0.0,273428.0,0.0
['joe piscatella'],Joshua: Teenager vs. Superpower,2017-01-20,0.0,0.0,0.0
['terry ingram'],"Hailey Dean Mystery: Murder, With Love",2016-10-23,0.0,0.0,0.0
['joe miale'],Revolt,2017-07-01,0.0,0.0,0.0
['timothy woodward jr.'],Hickok,2017-07-07,0.0,0.0,0.0
['joshua tunick'],Do You Take This Man,2017-07-07,0.0,0.0,0.0
['nikolaj arcel'],The Dark Tower,2017-08-03,1.1833333333333331,60000000.0,71000000.0
['300ml'],Soundtrack,2017-07-06,0.0,0.0,0.0
['david caesar'],Nowhere Boys: The Book of Shadows,2016-01-01,0.0,0.0,0.0
['lucas santa ana'],Bromance,2016-10-13,0.0,400000.0,0.0
['rebecca johnson'],Honeytrap,2015-05-08,0.0,0.0,0.0
['christian carion'],Come What May,2015-11-04,0.0,0.0,0.0
['isao takahata'],Gauche the Cellist,1982-01-23,0.0,0.0,0.0
['georges méliès'],Le Papillon Fantastique,1909-01-01,0.0,0.0,0.0
['mohammad hossein mahdavian'],Midday Event,2017-02-07,0.0,0.0,0.0
['peter fleischmann'],Encounter with Fritz Lang,1964-02-05,0.0,0.0,0.0
['raimo o. niemi'],Tommy and the Wildcat,1998-12-18,0.0,0.0,0.0
['rob marshall'],Annie,1999-11-07,0.0,0.0,0.0
['jonathan baker'],Inconceivable,2017-06-30,0.0,0.0,0.0
['peter lindholm'],Kites Over Helsinki,2001-09-07,0.0,0.0,0.0
['claudio biern boyd'],The Gnomes' Great Adventure,1987-01-01,0.0,0.0,0.0
['alain desrochers'],Bon Cop Bad Cop 2,2017-05-12,0.0,0.0,0.0
['jack kinney'],The Story of Menstruation,1946-10-18,0.0,0.0,0.0
['alain desrochers'],Security,2017-03-04,0.0,15000000.0,0.0
['john strickland'],G:MT Greenwich Mean Time,1999-10-01,0.0,0.0,0.0
['györgy pálfi'],Final Cut: Ladies and Gentlemen,2012-02-04,0.0,0.0,0.0
['mike barker'],To Kill a King,2003-01-01,0.0,0.0,0.0
['robert cuffley'],Chokeslam,2016-10-10,0.0,0.0,0.0
['antonio negret'],Overdrive,2017-06-29,0.0,0.0,0.0
['gabriel aghion'],The Libertine,2000-03-15,0.0,0.0,0.0
['georges méliès'],The Famous Box Trick,1898-01-01,0.0,0.0,0.0
['georges méliès'],Adventures of William Tell,1898-01-01,0.0,0.0,0.0
['georges méliès'],The Conquest of the Pole,1912-01-01,0.0,0.0,0.0
['caroline thompson'],Snow White: The Fairest of Them All,2001-10-28,0.0,0.0,0.0
['hiroshi sugawara'],That's Cunning! Shijo Saidai no Sakusen?,1996-08-10,0.0,0.0,0.0
['dan harris'],Speech & Debate,2017-04-07,0.0,0.0,0.0
['udi aloni'],Junction 48,2016-02-13,0.0,0.0,0.0
['udi aloni'],Forgiveness,2006-08-08,0.0,0.0,0.0
['laura beth love'],Independents' Day,2016-06-07,0.0,500000.0,0.0
['eduardo williams'],The Human Surge,2016-08-19,0.0,0.0,0.0
['jake szymanski'],Tour de Pharmacy,2017-07-08,0.0,0.0,0.0
['aleksandr kaydanovskiy'],Kerosene Salesman's Wife,1988-01-01,0.0,0.0,0.0
['dominique abel'],Rumba,2008-09-10,0.0,0.0,0.0
['sergei loban'],Dust,2005-06-17,0.0,0.0,0.0
['roman kachanov'],Gena the Crocodile,1969-12-30,0.0,0.0,0.0
['graeme harper'],Doctor Who: Time Crash,2007-11-16,0.0,0.0,0.0
[],Der kleine Nazi,2010-11-18,0.0,0.0,0.0
['shinobu yaguchi'],Survival Family,2017-05-14,0.0,0.0,0.0
['mario siciliano'],The Perfect Killer,1977-11-30,0.0,0.0,0.0
['gregory colbert'],Ashes and Snow,2005-03-05,0.0,0.0,0.0
['tom tykwer'],True,2004-02-06,0.0,0.0,0.0
['oliver ussing'],My Good Enemy,2010-06-03,0.0,0.0,0.0
['yevgeni tatarsky'],The Adventures of Prince Florisel,1979-01-01,0.0,0.0,0.0
['inna tumanyan'],When I Will Become a Giant,1978-01-01,0.0,0.0,0.0
['wallace c. bennett'],George !,1972-06-03,0.0,0.0,0.0
['frant gwo'],My Old Classmate,2014-04-25,inf,0.0,76000000.0
['wayne blair'],Dirty Dancing,2017-05-24,0.0,0.0,0.0
['tony palmer'],Bird on a Wire,1974-07-05,0.0,0.0,0.0
[],Seinfeld: How It Began,2004-11-23,0.0,0.0,0.0
[],Jogwa - The Awakening,2009-09-25,0.0,0.0,0.0
['vadim derbenyov'],Secret of the Blackbirds,1983-01-01,0.0,0.0,0.0
['lewis farinella'],Elegy,2014-09-10,0.0,0.0,0.0
['p.j. pesce'],Sniper 3,2004-10-18,0.0,0.0,0.0
['gus krieger'],The Binding,2016-08-02,0.0,0.0,0.0
['gennady shpalikov'],A Long and Happy Life,1966-01-01,0.0,0.0,0.0
['roman balayan'],Flights in Dreams and in Reality,1982-01-01,0.0,0.0,0.0
['david vyle levy'],Plug,2014-10-25,0.0,0.0,0.0
[],Cru,2014-06-21,0.0,0.0,0.0
['clay staub'],Devil's Gate,2017-04-24,0.0,0.0,0.0
['molly smith'],Abduction,2017-06-28,0.0,0.0,0.0
['vanessa gould'],Obit,2017-04-26,0.0,0.0,0.0
['james szalapski'],Heartworn Highways,1976-05-01,0.0,0.0,0.0
['charlie siskel'],American Anarchist,2016-09-02,0.0,0.0,0.0
[],Tatu and Patu,2016-10-19,0.0,0.0,0.0
['emmanuelle bercot'],150 Milligrams,2016-11-18,0.0,0.0,0.0
['adriënne wurpel'],Dansen op de vulkaan,2014-10-30,0.0,0.0,0.0
['craig thompson'],The Truth Is in the Stars,2017-05-01,0.0,0.0,0.0
[],Decanted,2016-11-11,0.0,0.0,0.0
['makoto shinkai'],Other Worlds,1999-01-02,0.0,0.0,0.0
['jos stelling'],The Waiting Room,1996-10-09,0.0,0.0,0.0
['ivan pyryev'],Swineherd and Shepherd,1941-06-06,0.0,0.0,0.0
['paul morrissey'],Veruschka: A Life for the Camera,2005-09-30,0.0,0.0,0.0
['luke matheny'],God of Love,2010-06-12,0.0,0.0,0.0
['yves montmayeur'],Ghibli: The Miyazaki Temple,2005-01-07,0.0,0.0,0.0
['viktor shamirov'],And Here's What's Happening to Me,2012-12-09,inf,0.0,14353.0
['claude lelouch'],What War May Bring,2010-09-15,0.0,0.0,0.0
['vasiliy livanov'],On the Trail of the Bremen Town Musicians,1973-02-02,0.0,0.0,0.0
['yasuhiro yoshiura'],Aquatic Language,2002-10-26,0.0,0.0,0.0
['louis lefebvre'],"I, Pet Goat II",2012-03-15,0.0,0.0,0.0
['joaquin baldwin'],Sebastian's Voodoo,2008-06-07,0.0,2000.0,0.0
['peris romano'],8 Dates,2008-04-18,0.0,0.0,0.0
['robert sahakyants'],"In the blue sea, in the white foam.",1984-06-06,0.0,0.0,0.0
['claude zidi'],I'm Losing My Temper,1974-10-09,0.0,0.0,0.0
['mikhail kamenetskiy'],Wolf and Calf,1984-01-01,0.0,0.0,0.0
['taron lexton'],Struck,2008-12-30,0.0,0.0,0.0
['gérard oury'],The Thirst for Gold,1993-08-31,0.0,0.0,0.0
['oleg churkin'],Mother For Baby Mammoth,1981-06-01,0.0,0.0,0.0
['olivier horlait'],Nicostratos the Pelican,2011-06-29,0.0,0.0,0.0
['galen t. chu'],Surviving Sid,2008-10-20,0.0,0.0,0.0
['klim shipenko'],Likes or Dislikes,2014-12-04,0.0,0.0,0.0
['yuli raizman'],But What If This Is Love?,1961-06-06,0.0,0.0,0.0
['bruno sarabia'],Puzzled Love,2010-06-06,0.0,0.0,0.0
['sophie marceau'],Trivial,2007-05-23,0.0,0.0,0.0
['diane kurys'],I'm Staying,2003-10-01,0.0,0.0,0.0
['nikita mikhalkov'],Sunstroke,2014-10-04,0.0,21000000.0,0.0
['ace cruz'],Fate,2003-03-15,0.0,0.0,0.0
['jaime maestro'],El vendedor de humo,2012-01-04,0.0,0.0,0.0
['hayao miyazaki'],On Your Mark,1995-07-15,0.0,0.0,0.0
['vladimir popov'],Bobik Visiting Barbos,1977-01-01,0.0,0.0,0.0
['charlotte boisson'],Get Out,2010-02-01,0.0,0.0,0.0
['leonid nosyrev'],The Magic Ring,1979-01-01,0.0,0.0,0.0
['amir naderi'],"Water, Wind, Dust",1989-11-27,0.0,0.0,0.0
[],The Abduction Club,2002-07-19,0.0,0.0,0.0
['philip sansom'],The Black Hole,2008-01-01,0.0,0.0,0.0
['pablo josé meza'],Buenos Aires 100 KM,2005-02-10,0.0,0.0,0.0
['julius ševčík'],Normal,2009-03-26,0.0,0.0,0.0
['sergey solovyov'],Tender Age,2000-06-06,0.0,0.0,0.0
['adam foulkes'],This Way Up,2008-04-24,0.0,0.0,0.0
['svetozar ristovski'],Mirage,2004-09-11,0.0,0.0,0.0
['françois ozon'],A Curtain Raiser,2006-08-07,0.0,0.0,0.0
['dmitriy astrakhan'],Everything Will Be All Right,1995-06-06,0.0,0.0,0.0
['aleksandr nezlobin'],The Groom,2016-09-15,0.0,0.0,0.0
['mike dacko'],Lightheaded,2009-08-04,0.0,0.0,0.0
['jeanne labrune'],Tomorrow's Another Day,2000-11-15,0.0,0.0,0.0
['sergei bobrov'],A Real Dad,2008-04-17,0.0,0.0,0.0
['manuel pradal'],The Blonde with Bare Breasts,2010-07-21,0.0,7500000.0,0.0
['till nowak'],Delivery,2005-04-09,0.0,10000.0,0.0
['kyle balda'],Banana,2010-12-13,0.0,0.0,0.0
['lars von trier'],Nocturne,1980-01-01,0.0,0.0,0.0
['eldar ryazanov'],Dear Yelena Sergeyevna,1988-04-12,0.0,0.0,0.0
['anthony leondis'],The Emoji Movie,2017-07-28,1.33827878,50000000.0,66913939.0
['worth keeter'],Wolfman,1979-09-20,0.0,0.0,0.0
['abel vang'],Bedeviled,2017-06-28,0.0,0.0,0.0
['anatoliy petrov'],Polygon,1977-05-25,0.0,0.0,0.0
['emil loteanu'],A Hunting Accident,1978-07-31,0.0,0.0,0.0
['robert stone'],Radio Bikini,1988-06-10,0.0,0.0,0.0
['ernie barbarash'],The Saint,2017-07-11,0.0,0.0,0.0
['erast garin'],Ordinary Wonder,1964-12-01,0.0,0.0,0.0
['andrew parkinson'],"I, Zombie: The Chronicles of Pain",1998-01-01,0.0,0.0,0.0
['riccardo milani'],Mom or Dad?,2017-02-14,0.0,0.0,0.0
['gilles grangier'],Hi-Jack Highway,1955-10-18,0.0,0.0,0.0
['óscar aibar'],The Great Vazquez,2010-09-24,0.0,0.0,0.0
['martin donovan'],Collaborator,2011-10-08,0.0,0.0,0.0
['ronald neame'],The Million Pound Note,1954-01-07,0.0,0.0,0.0
['paul mariano'],Being George Clooney,2016-02-06,0.0,0.0,0.0
['john jencks'],The Hippopotamus,2017-03-19,0.0,0.0,0.0
['mark beal'],Enchiridion,2012-10-12,0.0,0.0,0.0
['mary lambert'],Dragstrip Girl,1994-09-02,0.0,0.0,0.0
['william a. graham'],Dying to Belong,1997-02-24,0.0,0.0,0.0
['henry jaglom'],Eating,1990-11-30,0.0,0.0,0.0
[],Getting Out,1994-04-25,0.0,0.0,0.0
['steven shainberg'],Hit Me,1996-09-09,0.0,0.0,0.0
['anne flournoy'],How to Be Louise,1990-01-01,0.0,0.0,0.0
['annie tresgot'],Portrait of a '60% Perfect Man': Billy Wilder,1982-05-21,0.0,0.0,0.0
['sachin kundalkar'],Aiyyaa,2012-10-12,0.0,0.0,0.0
['paolo genovese'],Questa notte è ancora nostra,2008-03-19,0.0,0.0,0.0
['adam benzine'],Claude Lanzmann: Spectres of the Shoah,2015-06-06,0.0,0.0,0.0
['taylor sheridan'],Wind River,2017-08-03,16.797291363636365,11000000.0,184770205.0
['jayme monjardim'],Olga,2004-08-20,0.0,0.0,0.0
['michael powell'],They're a Weird Mob,1966-08-18,0.0,0.0,0.0
['scott moran'],Rory Scovel Tries Stand-Up for the First Time,2017-06-20,0.0,0.0,0.0
['tarik saleh'],The Nile Hilton Incident,2017-07-12,0.0,0.0,0.0
['james blagden'],Dock Ellis & The LSD No-No,2010-06-01,0.0,0.0,0.0
['roman volobuev'],Blockbuster,2017-07-13,0.0,0.0,0.0
['ric roman waugh'],Shot Caller,2017-07-13,0.0,0.0,0.0
['chris prynoski'],Nerdland,2016-12-06,0.0,0.0,0.0
['praveen gandhi'],Ratchagan,1997-10-29,0.0,0.0,0.0
['james huth'],Brice 3,2016-10-19,0.0,0.0,0.0
['mike birbiglia'],Mike Birbiglia: Thank God for Jokes,2017-02-28,0.0,0.0,0.0
"[""bill d'elia""]",Chris D'Elia: Man on Fire,2017-06-27,0.0,0.0,0.0
['vishal mahadkar'],3 A.M,2014-09-26,0.0,0.0,0.0
['nikolai solovtsov'],A Wolf from Vesyegonsk,2004-08-26,0.0,0.0,0.0
['pieter kuijpers'],Godforsaken!,2003-04-24,0.0,0.0,0.0
['keir burrows'],Anti Matter,2016-01-01,0.0,0.0,0.0
['tony giglio'],S.W.A.T.: Under Siege,2017-08-01,0.0,0.0,0.0
['nigel dick'],Inside Out 3,1992-09-16,0.0,0.0,0.0
['kees van nieuwkerk'],"Ja, Ik Wil!",2015-10-15,0.0,0.0,0.0
['agnès varda'],Lions Love,1969-09-20,0.0,0.0,0.0
['arturo ripstein'],Bleak Street,2015-09-17,0.0,0.0,0.0
['steve hoover'],Almost Holy,2015-04-16,0.0,0.0,0.0
['matt stuertz'],Tonight She Comes,2016-10-09,0.0,0.0,0.0
['jack perez'],Drone Wars,2016-03-30,0.0,0.0,0.0
['manuk depoyan'],The Dragon Spell,2017-01-09,0.0,0.0,0.0
['marlen khutsiyev'],July Rain,1966-06-06,0.0,0.0,0.0
['chloé leriche'],Before the Streets,2016-02-18,0.0,0.0,0.0
['brian klugman'],"Baby, Baby, Baby",2015-10-30,0.0,0.0,0.0
['john moffitt'],Bill Maher: The Decider,2007-07-21,0.0,0.0,0.0
['vanessa roth'],American Teacher,2011-05-03,0.0,0.0,0.0
['brett m. butler'],First Round Down,2017-03-04,0.0,0.0,0.0
[],Futurama: The Lost Adventure,2008-06-24,0.0,0.0,0.0
['neill blomkamp'],Zygote,2017-07-12,0.0,0.0,0.0
['kevin burke'],24×36,2016-03-05,0.0,0.0,0.0
['john r. leonetti'],Wish Upon,2017-07-07,0.0,0.0,0.0
['malcolm d. lee'],Girls Trip,2017-07-21,0.0,0.0,0.0
['gillian robespierre'],Landline,2017-07-21,0.0,0.0,0.0
['kathryn bigelow'],Detroit,2017-07-28,0.0,34000000.0,0.0
