production_companies,title,revenue
,Throw Down Your Heart,0.0
,The Garden,0.0
,All My Friends Are Funeral Singers,0.0
['tla releasing'],Spork,0.0
"['wanda films', 'jackie & jj production', 'china vision media group', 'starlet hk international media']",Police Story 2013,81170000.0
,Dirt! The Movie,0.0
['zentropa entertainments'],Just Like Home,0.0
"['green film company', 'candescent films']",Remote Area Medical,0.0
"['voices of america', 'rickshaw films']",The Listening Project,0.0
,New Muslim Cool,0.0
['miles productions'],What's Up with Love?,0.0
['management company entertainment group (mceg)'],Without You I'm Nothing,1218730.0
,Cafè Express,0.0
,Il giocattolo,0.0
,In nome del papa re,0.0
,Quelle strane occasioni,0.0
['cooperativa 15 maggio'],"Goodnight, Ladies and Gentlemen",0.0
['dino de laurentiis cinematografica'],The Assassin of Rome,0.0
"['marianne productions', 'castoro', 'oceanic filmproduktion gmbh']",Roma bene,0.0
,I picari,0.0
,The American Ruling Class,0.0
,Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa?,0.0
,"Straziami, ma di baci saziami",0.0
"['paramount pictures', 'titanus produzione']",The Treasure of San Gennaro,0.0
,Adultery Italian Style,0.0
"['roxy film', 'les films du siècle', 'ultra film']",I Knew Her Well,0.0
,The Topp Twins: Untouchable Girls,0.0
['titanus'],"Toto, Peppino, and the Hussy",0.0
,Strigoi,0.0
['film costellazione produzione'],The Bachelor,0.0
"['films metzger et woog', 'alessandro iacovoni produzione cinematografica']",Gli innamorati,0.0
,Eames: The Architect & The Painter,0.0
,Herbie Hancock: Possibilities,0.0
,The End of a Mystery,0.0
,The Flying Dutchman,0.0
,In nome del popolo sovrano,0.0
"['fair film', 'clemente lococo']",Il Gaucho,0.0
,The Dolls,0.0
,High Infidelity,0.0
,The Girl from Parma,0.0
,I Motorizzati,0.0
,Circo,67821.0
,L'Impiegato,0.0
"['titanus', 'société générale de cinématographie (s.g.c.)', 'vides cinematografica']",Fiasco in Milan,0.0
,"Venice, the Moon and You",0.0
,Edie & Thea: A Very Long Engagement,0.0
"['center for the study of filmed history', 'before stonewall inc.']",Before Stonewall,0.0
,Iphigenia,0.0
,Big Time,148426.0
,Jess + Moss,0.0
['profit'],Metro,0.0
,The Drunk,0.0
"['the asylum', 'tiki terrors']",Mercenaries,0.0
"['studio babelsberg', 'lionsgate', 'color force']",The Hunger Games: Mockingjay - Part 2,653428261.0
"['sunswept entertainment', 'warner bros.', 'metro-goldwyn-mayer (mgm)', 'reel chefs catering']",Max,43967255.0
"['columbia pictures', 'happy madison productions']",Pixels,243637091.0
"['summit entertainment', 'lionsgate', 'mandeville films', 'red wagon entertainment']",Allegiant,179246868.0
"['heyday films', 'warner bros.']",Fantastic Beasts and Where to Find Them,809342332.0
"['columbia pictures', 'sony pictures', 'jerry bruckheimer films', 'platinum dunes']",Bad Boys for Life,0.0
"['studiocanal', 'les productions du trésor', 'chi-fou-mi productions']",Number One Fan,0.0
"['cl productions', 'faliro house productions']",Forever,0.0
"['rko radio pictures', 'benedict bogeaus production']",Slightly Scarlet,0.0
,Letter to Brezhnev,0.0
,Entertaining Mr. Sloane,0.0
,The Gruesome Twosome,0.0
['albany productions'],The Bonnie Parker Story,0.0
,Alvin Purple,0.0
['fuzzy logic pictures'],Curfew,0.0
['domestic productions'],Smithereens,0.0
['strand releasing'],Pink Narcissus,0.0
['marquette productions ltd.'],The Brain from Planet Arous,0.0
,Got the Facts on Milk?,0.0
,Lioness,0.0
['rakontur'],Dawg Fight,0.0
"['ursus films', 'roped in productions']",K2: Siren of the Himalayas,0.0
,The Men Who Built America,0.0
['kss'],Battle Angel,0.0
"['yleisradio (yle)', 'filmitakomo']",Daddy and the Muscle Academy,0.0
,Sebbe,0.0
"['insurgent media', 'true blue films']",Mission Blue,0.0
,E-Team,0.0
,"The Man Nobody Knew: In Search of My Father, CIA Spymaster William Colby",0.0
"['constantin film produktion', 'collina film']",The Hairdresser,0.0
,Chocolate City,0.0
,Prime Suspect: Scent of Darkness,0.0
"['ja entertainment', 'rising sun films']",Madras Cafe,6500000.0
"['paragon films ltd.', 'golden harvest productions', 'bo ho films co., ltd.']",Millionaires Express,0.0
,Binta and the Great Idea,0.0
,West Bank Story,0.0
['elsboy entertainment'],Skills Like This,0.0
"['20th century fox television', 'smith-hemion productions', 'winters hollywood entertainment holdings corporation']",The Star Wars Holiday Special,0.0
"['sleepy whippet', 'lao art media']",Chanthaly,0.0
,Camp Takota,0.0
['vincent pictures'],Blue Summer,0.0
,Hamari Adhuri Kahani,0.0
['such good productions'],Such Good People,0.0
['pulse films'],The Possibilities Are Endless,0.0
"['lookout entertainment', 'commotion pictures']",Mostly Ghostly: Have You Met My Ghoulfriend?,0.0
,Jailbait Babysitter,0.0
,Pocket Ninjas,0.0
,Occupy Love,0.0
"['entre chien et loup', 'ctm lev pictures']",The Sky Above Us,0.0
"['wgbh', 'granada television']",Prime Suspect 5: Errors of Judgement,0.0
['ymagis'],On the Way to School,7424.0
"['l.i.f.t. production', 'flame tv']",Frankenstein,0.0
,3: The Dale Earnhardt Story,0.0
['film roman productions'],Johnny Tsunami,0.0
['disney channel'],Johnny Kapahala - Back on Board,0.0
['disney channel'],'Twas the Night,0.0
,The Ultimate Christmas Present,0.0
"['nickelodeon network', 'schneiders bakery']","Merry Christmas, Drake and Josh",0.0
['universal tv'],Problem Child 3,0.0
,The Paper Brigade,0.0
,Zenon: Girl of the 21st Century,0.0
,Zenon: The Zequel,0.0
,Zenon: Z3,0.0
['disney channel'],"Up, Up, and Away",0.0
,Don't Look Under the Bed,0.0
,The Luck of the Irish,0.0
['disney channel'],Eddie's Million Dollar Cook Off,0.0
['disney channel'],Wendy Wu: Homecoming Warrior,0.0
"['asylum, the']",18 Year Old Virgin,0.0
"['warrior poets', 'impact partners', 'new israeli foundation for cinema and television', 'know productions']",Web Junkie,0.0
,The Curse of Inferno,0.0
"['bbc films', 'see-saw films', 'filmnation entertainment', 'archer gray', 'ai-film']",Mr. Holmes,29355203.0
['j team'],Aachi and Ssipak,0.0
,Bite Size,0.0
['belarusfilm'],Sniper: Weapons of Retaliation,0.0
,The Twin,0.0
['ecce films'],Pasta Shells,0.0
"['ecce films', 'rezina productions']",Chicks,0.0
['lux film'],Toto in Color,0.0
,Toto and the King of Rome,0.0
,A Day in Court,0.0
,An American in Rome,0.0
['maxima pictures'],The Overtaxed,0.0
['titanus'],Totò Diabolicus,0.0
"['france cinéma productions', 'ital-victoria films', 'consórcio paulista de co-produção']",Copacabana Palace,0.0
['titanus'],Two Colonels,0.0
,La feldmarescialla,0.0
"['mondial televisione film', 'c.a.p.a.c.']",The Knock Out Cop,0.0
['mondial televisione film'],Flatfoot in Hong Kong,0.0
"['laser films', 'rialto film']",Flatfoot in Africa,0.0
['faso film'],Bonnie and Clyde Italian Style,0.0
,The Antics Roadshow,0.0
,Intangible Asset Number 82,0.0
"['bbc scotland', 'head gear films', 'creative scotland']",Jig,0.0
,Eco-Pirate: The Story of Paul Watson,0.0
,The Last White Knight,0.0
,"The Farm: Angola, USA",0.0
"['arte', 'arte france', 'a plus image 4']",The Jewish Cardinal,0.0
['touba films'],Bitter Dream,0.0
,Impact,0.0
,Mercenaries,0.0
,Nanny Cam,0.0
"['universal pictures', 'fuji television network', 'dentsu', 'illumination entertainment']",The Secret Life of Pets,875457937.0
"['turin film', 'action 27']",Underground,0.0
,"Master, a Building in Copacabana",0.0
"['walt disney pictures', 'celebrity productions']",The Skeleton Dance,0.0
"['rai cinema', 'babe films', 'cattleya']",A.C.A.B.: All Cops Are Bastards,0.0
['ruthless pictures'],Frankenstein vs. The Mummy,0.0
"['nikkatsu', 'north cky']",Alien vs. Ninja,0.0
"['kôkaku kidôtai seisaku iinkai', 'kodansha', 'production i.g.']",Ghost in the Shell: Stand Alone Complex - The Laughing Man,0.0
['goldstreet films'],Pablo,0.0
,All the Wilderness,0.0
,Walking the Camino: Six Ways to Santiago,0.0
,Evil Behind You,0.0
,Senior Project,0.0
['universal pictures france'],Best in Bed,0.0
['récifilms'],Les Gazelles,0.0
"['adr productions', 'agence bjp']",Mariage chez les Bodin's,0.0
"['adr productions', 'snd', 'agence bjp']",Amélie au pays des Bodin's,0.0
"['lifetime television', 'robert greenwald productions', 'barbara lieberman productions']",Obsessed,0.0
,The Emperor's New Clothes,0.0
"['mosfilm', 'kurier', 'ministry of culture of the russian federation']",White Tiger,7200000.0
,Guardian,0.0
['walt disney pictures'],Mom's Got a Date With a Vampire,0.0
,Love Lies Bleeding,0.0
"['wunderbar films', 'grass root film company']",Kaaka Muttai,0.0
,B.A. Pass,0.0
['sidus pictures'],Once Upon a Time in High School,0.0
['bhansali films'],Gabbar Is Back,41000000.0
['filme de papel'],Boy & the World,0.0
"['metanoia films', 'santa fé films']",Little Boy,6485961.0
"['believe entertainment', 'pure flix entertainment', 'toy gun films', '10 west studios']",Do You Believe?,0.0
"['gary sanchez productions', 'marvista entertainment', 'national picture show entertainment']",A Deadly Adoption,0.0
['black creek billie'],Buster e Billie,0.0
"['deutsche film (defa)', 'filmové studio barrandov']",Three Wishes for Cinderella,0.0
,Rhythm is it!,0.0
,Video Violence,0.0
"['endgame entertainment', 'ram bergman productions']",Self/less,30523226.0
"['arrowstorm entertainment', 'camera 40 productions']",Mythica: A Quest for Heroes,0.0
"['paramount pictures', 'good universe']",The King's Daughter,0.0
,Alex Is Lovesick,0.0
"['nbc studios', 'nomadic pictures']",Behind the Camera: The Unauthorized Story of 'Mork & Mindy',0.0
"['zenith productions', 'cfs avala film', 'rule']",Escape from Sobibor,0.0
"['lionsgate', 'benderspink', 'millennium films', 'fipex holding', 'campbell grobman films', 'criminal productions']",Criminal,14708696.0
"['summit entertainment', 'atmosphere entertainment mm', 'one race films', 'goldmann pictures', 'neoreel', 'aperture entertainment', 'tik films']",The Last Witch Hunter,146936910.0
"['universal pictures', 'legendary pictures']",Krampus,61548707.0
"['dc comics', 'dune entertainment', 'atlas entertainment', 'warner bros.', 'dc entertainment']",Suicide Squad,745600054.0
"['vantis pictures', 'calanda pictures']",Aurora,0.0
,Noodle,0.0
['the asylum'],Ardennes Fury,0.0
['panorama'],The Misfit Brigade,0.0
,Battle of Westerplatte,0.0
['filmax'],Childish Games,0.0
"['el caiman', 'aquelarre servicios cinematograficos']",The Crazy Life,0.0
"['r.s. entertainment', 'sahara one entertainment']",Bluffmaster!,7133082.0
['eyeworks film & tv drama'],The Treatment,0.0
['thomas h. ince corporation'],Civilization,0.0
,The Loretta Claiborne Story,0.0
,Shocking Asia,0.0
"['twentieth century fox film corporation', 'centropolis entertainment', 'tsg entertainment', 'stereo d']",Independence Day: Resurgence,389681935.0
"['paramount pictures', 'bad robot', 'perfect storm entertainment', 'alibaba pictures group', 'skydance media', 'sneaky shark', 'huahua media']",Star Trek Beyond,343471816.0
,The American Film Institute Salute to Frank Capra,0.0
,Frank Capra's American Dream,0.0
,Fultah Fisher's Boarding House,0.0
['international harmony'],Tunnel Vision,0.0
['golden harvest productions'],Dreadnaught,0.0
,Cabin By The Lake,0.0
,Bhoot,0.0
['thirukumaran entertainment'],Pizza,2800000.0
,Raat,0.0
['asa film pvt ltd'],1920,0.0
,Darna Zaroori Hai,0.0
,Darna Mana Hai,0.0
['bo ho film company ltd.'],Encounters of the Spooky Kind,731753.0
"['gaumont', 'sombrero films', 'studio mad']",High Lane,0.0
"['vertigo entertainment', 'qed international', 'rightoff entertainment', 'dark & stormy entertainment', 'echo productions']",The Echo,0.0
,Rockstar,19660000.0
['excel entertainment'],Rock On!!,0.0
"['constantin film', 'b & h entertainment']",Time Share,0.0
,The Policeman,0.0
,Sidekick,0.0
,Raising Waylon,0.0
['united king films'],Rabies,0.0
,All in,0.0
"['lions gate films', 'barwood films', 'angry mob']",Vig,0.0
"['fantefilm', 'sveriges television (svt)', 'zweites deutsches fernsehen (zdf)', 'tre vänner produktion ab', 'film i väst', 'nordisk film', 'hobohm brothers', 'nordsvensk filmunderhallning']",Easy Money III,0.0
,Deepsea Challenge 3D,0.0
['open road films'],The Fluffy Movie,0.0
"['ngn productions', 'prospect park', 'final girl productions']",Final Girl,0.0
"['copperheart entertainment', 'monkeys & parrots']",Debug,0.0
['united king films'],This is Sodom,5850000.0
,Three Wise Guys,0.0
"['spinning owls productions', '224 entertainment']",Run,0.0
['téléma productions'],Le Cactus,0.0
,The Widows of Thursdays,0.0
"['johnson production group', 'itv global entertainment', 'annuit coeptis']",Come Dance at My Wedding,0.0
,Peeping Toms,0.0
['relativity media'],The Disappointments Room,0.0
"['muse entertainment enterprises', 's.v. murder mystery movies inc.', 'granada television international']",Tipping Point,0.0
"['telefilm canada', 'les productions la fête inc.', 'atlas film', 'la societe generale du cinema du quebec']",Tommy Tricker and the Stamp Traveller,0.0
['tla releasing'],American Translation,0.0
,Actress,0.0
['zentropa entertainments'],We Shall Overcome,0.0
,Lick the Star,0.0
,Iberia,0.0
,Nirvana: Live! Tonight! Sold Out!!,0.0
,People of Rome,0.0
"['palomar', 'cinecittà luce', 'paypermoon italia']",How Strange to be Named Federico: Scola Narrates Fellini,0.0
,Macaroni,0.0
,The New Monsters,0.0
['produzioni de laurentiis international manufacturing company'],The Most Wonderful Evening of My Life,0.0
,Drama of Jealousy,0.0
['new wave entertainment'],Iliza Shlesinger: War Paint,0.0
['new wave entertainment television'],Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),0.0
"['new wave entertainment television', 'type 55 films']",Morgan Murphy: Irish Goodbye,0.0
"['pioneer pictures', 'shaken, not stirred productions', 'martin chase productions']",Grace Stirs Up Success,0.0
['haunted mirror'],The Mirror,0.0
['submarine'],Meet the Fokkens,0.0
,Traffic in Souls,0.0
,Hells Angels Forever,0.0
,Solo,0.0
,Letters To Sofija,0.0
,Archie's Final Project,0.0
"['mact productions', 'alma films', 'zdf/arte', 'united channel movies', 'heimatfilm', 'riva film', 'konken studios']",Dancing Arabs,0.0
['new world pictures'],Jackson County Jail,2300000.0
,Shiva,0.0
,Aarya,0.0
,Main Khiladi Tu Anari,0.0
['varma corporation'],Jungle,0.0
,Prahaar: The Final Attack,0.0
['choice films inc.'],Sehar,0.0
,Zakhm,0.0
['shaw brothers'],The Master,0.0
['bojon films company ltd.'],Pedicab Driver,0.0
"['python (monty) pictures limited', 'stage 6 films', 'picture production company']",Not the Messiah (He's a Very Naughty Boy),0.0
,Labyrinth,0.0
"['two oceans production', 'talkback thames', 'teamworx']",The Sinking of the Laconia,0.0
"['british broadcasting corporation (bbc)', 'wgbh', 'nova']",The Shadow in the North,0.0
['the rank organisation'],Carry On Doctor,0.0
['gorky film studio'],The Dawns Here Are Quiet,0.0
['shaw brothers'],Shaolin Intruders,0.0
"['long shong pictures', 'bojon films company ltd.']",Don't Give a Damn,0.0
"['opus pictures', 'showbox entertainment']",A Frozen Flower,0.0
,Kaminey,18130000.0
['varma corporation'],Company,6000000.0
"['aascar films', 'raaj kamal films international', 'pvp cinema']",Vishwaroopam,51000000.0
"['big screen entertainment', 'eros international', 'shemaroo']",Omkara,0.0
['eros international'],Baadshah,0.0
['filmkraft productions pvt. ltd'],Koyla,0.0
,Shool,0.0
,Ghayal,0.0
"['k sera sera', 'shree ashtavinayak cinevision ltd']",Golmaal,0.0
"[""win's movie productions ltd.""]",Royal Tramp,0.0
,Saheb Biwi Aur Gangster,0.0
,Gadar: Ek Prem Katha,0.0
['golden harvest company ltd.'],Knockabout,0.0
"['warner bros. pictures', 'media asia films ltd.']",Bruce Lee: A Warrior's Journey,0.0
,Shaitan,0.0
['base industries group'],Awara Paagal Deewana,0.0
,The Incredible Kung Fu Master,0.0
['yash raj films'],Mardaani,0.0
['white feather films'],Shootout at Lokhandwala,12000000.0
['united seven creations'],Josh,15000000.0
,Righting Wrongs,0.0
['shaw brothers'],Five Element Ninjas,0.0
,Virumandi,0.0
['lai wah film company'],The Invincible Armour,0.0
,Born Invincible,0.0
['seasonal film corporation'],Drunken Master Part II - Dance of the Drunk Mantis,0.0
['graffon film (h.k.) co.'],The Victim,0.0
['shaw brothers'],The Magnificent Ruffians,0.0
['shaw brothers'],The Clan of the White Lotus,0.0
,Raakh,0.0
['tin ping film company'],Shaolin vs. Lama,0.0
['yash raj films'],Dhoom 3,91000000.0
['toei animation'],Dragon Ball: Yo! Son Goku and Friends Return!!,0.0
,The Mystery of Chess Boxing,0.0
['yash raj films'],Dhoom 2,46396427.0
,Never Back Down 2: The Beatdown,0.0
,The One-Armed Boxer,0.0
,Saai sau kwong lung,0.0
['rgv film factory'],Ram Gopal Varma Ki Aag,0.0
,Shahid,0.0
,Siddharth,0.0
,Blank: A Vinylmation Love Story,0.0
['madhouse'],Trava: Fist Planet,0.0
['beam entertainment'],Kite,0.0
,Yakuza: Like a Dragon,0.0
"['informant media', 'informant films']",Boychoir,0.0
,Eddie Izzard: Sexie,0.0
,Beyond Gay: The Politics of Pride,0.0
"['syfy', 'universal cable productions']",Rewind,0.0
"['universal pictures', 'fuzzy door productions', 'bluegrass films', 'smart entertainment', 'media rights capital (mrc)']",Ted 2,217022588.0
"['bayou pictures', 'diamondback 99']",Fortress,0.0
,Mothman,0.0
['warner bros.'],Rabbit Fire,0.0
['forest brothers'],The Invisible Front,0.0
,Elizabeth Ekadashi,0.0
,Queen,0.0
['kilburn media'],Indigenous,0.0
"['doosaboo film', 'filmz']",Sex Is Zero,0.0
"['phoenix pictures', 'bill and ben productions']",Absolutely Anything,7200039.0
